datetime,soil_temperature,relative_humidity,precipitation,evapotranspiration,solar_radiation
2020-05-01 00:00:00,65.2,77,0.0,0.01,0.0
2020-05-01 01:00:00,63.2,77,0.0,0.01,0.0
2020-05-01 02:00:00,61.7,84,0.0,0.0,0.0
2020-05-01 03:00:00,60.4,86,0.0,0.0,0.0
2020-05-01 04:00:00,59.5,86,0.0,0.0,0.0
2020-05-01 05:00:00,58.6,84,0.0,0.0,0.0
2020-05-01 06:00:00,58.1,83,0.0,0.0,0.0
2020-05-01 07:00:00,57.7,83,0.0,0.0,1.0
2020-05-01 08:00:00,59.1,76,0.0,0.05,90.0
2020-05-01 09:00:00,61.3,64,0.0,0.17,298.0
2020-05-01 10:00:00,64.0,54,0.0,0.31,522.0
2020-05-01 11:00:00,67.1,42,0.0,0.46,725.0
2020-05-01 12:00:00,69.7,35,0.0,0.58,882.0
2020-05-01 13:00:00,72.0,31,0.0,0.66,982.0
2020-05-01 14:00:00,73.9,29,0.0,0.7,1016.0
2020-05-01 15:00:00,75.2,29,0.0,0.68,980.0
2020-05-01 16:00:00,76.0,30,0.0,0.62,877.0
2020-05-01 17:00:00,76.2,30,0.0,0.53,718.0
2020-05-01 18:00:00,75.7,32,0.0,0.39,516.0
2020-05-01 19:00:00,74.4,40,0.0,0.22,292.0
2020-05-01 20:00:00,72.5,58,0.0,0.08,84.0
2020-05-01 21:00:00,69.2,54,0.0,0.07,0.0
2020-05-01 22:00:00,66.6,62,0.0,0.03,0.0
2020-05-01 23:00:00,64.4,70,0.0,0.03,0.0
2020-05-02 00:00:00,62.7,72,0.0,0.02,0.0
2020-05-02 01:00:00,61.3,78,0.0,0.01,0.0
2020-05-02 02:00:00,60.0,83,0.0,0.0,0.0
2020-05-02 03:00:00,58.9,85,0.0,0.0,0.0
2020-05-02 04:00:00,57.8,86,0.0,0.0,0.0
2020-05-02 05:00:00,56.8,89,0.0,0.0,0.0
2020-05-02 06:00:00,56.0,88,0.0,0.0,0.0
2020-05-02 07:00:00,55.2,86,0.0,0.0,1.0
2020-05-02 08:00:00,55.9,84,0.0,0.04,93.0
2020-05-02 09:00:00,59.5,66,0.0,0.16,299.0
2020-05-02 10:00:00,63.8,49,0.0,0.32,519.0
2020-05-02 11:00:00,68.0,39,0.0,0.46,716.0
2020-05-02 12:00:00,71.8,33,0.0,0.58,870.0
2020-05-02 13:00:00,74.9,30,0.0,0.67,969.0
2020-05-02 14:00:00,77.5,28,0.0,0.7,1000.0
2020-05-02 15:00:00,79.3,28,0.0,0.68,964.0
2020-05-02 16:00:00,80.5,27,0.0,0.6,860.0
2020-05-02 17:00:00,81.0,27,0.0,0.48,705.0
2020-05-02 18:00:00,80.6,29,0.0,0.34,502.0
2020-05-02 19:00:00,79.5,32,0.0,0.21,285.0
2020-05-02 20:00:00,77.1,55,0.0,0.09,82.0
2020-05-02 21:00:00,73.3,59,0.0,0.07,0.0
2020-05-02 22:00:00,70.4,64,0.0,0.04,0.0
2020-05-02 23:00:00,68.5,62,0.0,0.05,0.0
2020-05-03 00:00:00,67.1,77,0.0,0.01,0.0
2020-05-03 01:00:00,65.8,81,0.0,0.01,0.0
2020-05-03 02:00:00,64.7,84,0.0,0.0,0.0
2020-05-03 03:00:00,63.7,90,0.0,0.0,0.0
2020-05-03 04:00:00,62.6,93,0.0,0.0,0.0
2020-05-03 05:00:00,61.6,95,0.0,0.0,0.0
2020-05-03 06:00:00,60.7,96,0.0,0.0,0.0
2020-05-03 07:00:00,60.1,95,0.0,0.0,1.0
2020-05-03 08:00:00,59.5,91,0.0,0.04,90.0
2020-05-03 09:00:00,63.0,75,0.0,0.16,292.0
2020-05-03 10:00:00,67.0,58,0.0,0.32,509.0
2020-05-03 11:00:00,71.2,45,0.0,0.48,705.0
2020-05-03 12:00:00,74.9,39,0.0,0.6,857.0
2020-05-03 13:00:00,78.2,36,0.0,0.69,948.0
2020-05-03 14:00:00,80.7,33,0.0,0.72,979.0
2020-05-03 15:00:00,82.4,32,0.0,0.68,902.0
2020-05-03 16:00:00,83.4,31,0.0,0.61,792.0
2020-05-03 17:00:00,83.8,31,0.0,0.54,689.0
2020-05-03 18:00:00,83.5,34,0.0,0.4,495.0
2020-05-03 19:00:00,82.1,39,0.0,0.26,264.0
2020-05-03 20:00:00,80.2,46,0.0,0.15,80.0
2020-05-03 21:00:00,77.5,49,0.0,0.07,1.0
2020-05-03 22:00:00,75.0,60,0.0,0.06,0.0
2020-05-03 23:00:00,72.9,74,0.0,0.03,0.0
2020-05-04 00:00:00,70.9,84,0.0,0.01,0.0
2020-05-04 01:00:00,69.3,92,0.0,0.0,0.0
2020-05-04 02:00:00,67.8,92,0.0,0.0,0.0
2020-05-04 03:00:00,66.3,91,0.0,0.0,0.0
2020-05-04 04:00:00,65.1,91,0.0,0.0,0.0
2020-05-04 05:00:00,64.2,92,0.0,0.0,0.0
2020-05-04 06:00:00,63.4,93,0.0,0.0,0.0
2020-05-04 07:00:00,62.8,94,0.0,0.01,1.0
2020-05-04 08:00:00,64.3,87,0.0,0.05,93.0
2020-05-04 09:00:00,66.5,77,0.0,0.17,294.0
2020-05-04 10:00:00,69.6,64,0.0,0.33,511.0
2020-05-04 11:00:00,73.3,49,0.0,0.49,708.0
2020-05-04 12:00:00,77.1,38,0.0,0.62,864.0
2020-05-04 13:00:00,80.6,32,0.0,0.71,964.0
2020-05-04 14:00:00,83.6,28,0.0,0.75,998.0
2020-05-04 15:00:00,85.8,26,0.0,0.75,963.0
2020-05-04 16:00:00,87.3,26,0.0,0.68,861.0
2020-05-04 17:00:00,87.8,27,0.0,0.58,704.0
2020-05-04 18:00:00,87.4,29,0.0,0.44,506.0
2020-05-04 19:00:00,85.9,39,0.0,0.3,287.0
2020-05-04 20:00:00,83.2,56,0.0,0.14,85.0
2020-05-04 21:00:00,80.3,64,0.0,0.06,1.0
2020-05-04 22:00:00,77.6,74,0.0,0.04,0.0
2020-05-04 23:00:00,75.4,83,0.0,0.02,0.0
2020-05-05 00:00:00,73.5,90,0.0,0.0,0.0
2020-05-05 01:00:00,72.0,94,0.0,0.0,0.0
2020-05-05 02:00:00,70.8,97,0.0,0.0,0.0
2020-05-05 03:00:00,69.9,98,0.0,0.0,0.0
2020-05-05 04:00:00,69.2,98,0.0,0.0,0.0
2020-05-05 05:00:00,68.5,99,0.0,0.0,0.0
2020-05-05 06:00:00,68.0,99,0.0,0.0,0.0
2020-05-05 07:00:00,67.6,99,0.0,0.0,1.0
2020-05-05 08:00:00,68.1,94,0.0,0.04,75.0
2020-05-05 09:00:00,69.4,85,0.0,0.1,146.0
2020-05-05 10:00:00,71.8,71,0.0,0.25,360.0
2020-05-05 11:00:00,75.1,58,0.0,0.44,610.0
2020-05-05 12:00:00,78.7,48,0.0,0.58,784.0
2020-05-05 13:00:00,82.0,43,0.0,0.67,880.0
2020-05-05 14:00:00,84.8,38,0.0,0.74,941.0
2020-05-05 15:00:00,86.8,36,0.0,0.74,914.0
2020-05-05 16:00:00,87.9,34,0.0,0.7,850.0
2020-05-05 17:00:00,87.9,35,0.0,0.6,700.0
2020-05-05 18:00:00,87.1,44,0.0,0.45,505.0
2020-05-05 19:00:00,85.1,56,0.0,0.27,285.0
2020-05-05 20:00:00,82.6,61,0.0,0.13,85.0
2020-05-05 21:00:00,80.0,68,0.0,0.07,1.0
2020-05-05 22:00:00,77.8,74,0.0,0.05,0.0
2020-05-05 23:00:00,76.0,79,0.0,0.03,0.0
2020-05-06 00:00:00,74.4,86,0.0,0.02,0.0
2020-05-06 01:00:00,73.1,93,0.0,0.0,0.0
2020-05-06 02:00:00,72.1,96,0.0,0.0,0.0
2020-05-06 03:00:00,71.4,97,0.0,0.0,0.0
2020-05-06 04:00:00,71.0,97,0.0,0.0,0.0
2020-05-06 05:00:00,70.8,98,0.0,0.0,0.0
2020-05-06 06:00:00,70.8,95,0.0,0.0,0.0
2020-05-06 07:00:00,70.5,96,0.0,0.01,1.0
2020-05-06 08:00:00,71.2,90,0.0,0.05,84.0
2020-05-06 09:00:00,72.8,76,0.0,0.18,265.0
2020-05-06 10:00:00,75.3,65,0.0,0.33,464.0
2020-05-06 11:00:00,78.0,55,0.0,0.44,597.0
2020-05-06 12:00:00,81.1,39,0.0,0.61,808.0
2020-05-06 13:00:00,83.6,28,0.0,0.69,902.0
2020-05-06 14:00:00,85.6,22,0.0,0.73,893.0
2020-05-06 15:00:00,87.2,15,0.0,0.74,874.0
2020-05-06 16:00:00,88.3,14,0.0,0.74,856.0
2020-05-06 17:00:00,88.3,15,0.0,0.64,711.0
2020-05-06 18:00:00,87.5,22,0.0,0.51,523.0
2020-05-06 19:00:00,86.0,22,0.0,0.35,295.0
2020-05-06 20:00:00,83.2,26,0.0,0.21,91.0
2020-05-06 21:00:00,80.5,23,0.0,0.19,1.0
2020-05-06 22:00:00,78.3,26,0.0,0.2,0.0
2020-05-06 23:00:00,76.2,27,0.0,0.15,0.0
2020-05-07 00:00:00,74.2,29,0.0,0.14,0.0
2020-05-07 01:00:00,72.6,30,0.0,0.16,0.0
2020-05-07 02:00:00,70.9,34,0.0,0.14,0.0
2020-05-07 03:00:00,69.1,38,0.0,0.12,0.0
2020-05-07 04:00:00,67.2,44,0.0,0.09,0.0
2020-05-07 05:00:00,65.4,50,0.0,0.08,0.0
2020-05-07 06:00:00,63.6,53,0.0,0.06,0.0
2020-05-07 07:00:00,62.0,54,0.0,0.05,2.0
2020-05-07 08:00:00,61.3,54,0.0,0.09,104.0
2020-05-07 09:00:00,62.2,48,0.0,0.19,314.0
2020-05-07 10:00:00,64.3,42,0.0,0.31,538.0
2020-05-07 11:00:00,67.1,36,0.0,0.43,738.0
2020-05-07 12:00:00,70.3,30,0.0,0.54,894.0
2020-05-07 13:00:00,73.2,26,0.0,0.63,994.0
2020-05-07 14:00:00,75.9,22,0.0,0.67,1029.0
2020-05-07 15:00:00,78.1,19,0.0,0.67,994.0
2020-05-07 16:00:00,79.4,17,0.0,0.62,896.0
2020-05-07 17:00:00,79.9,17,0.0,0.53,738.0
2020-05-07 18:00:00,79.3,17,0.0,0.42,535.0
2020-05-07 19:00:00,77.8,20,0.0,0.28,308.0
2020-05-07 20:00:00,75.4,34,0.0,0.08,96.0
2020-05-07 21:00:00,71.3,37,0.0,0.06,1.0
2020-05-07 22:00:00,68.0,42,0.0,0.06,0.0
2020-05-07 23:00:00,65.2,48,0.0,0.05,0.0
2020-05-08 00:00:00,62.9,50,0.0,0.05,0.0
2020-05-08 01:00:00,60.7,49,0.0,0.04,0.0
2020-05-08 02:00:00,58.9,55,0.0,0.03,0.0
2020-05-08 03:00:00,57.4,60,0.0,0.02,0.0
2020-05-08 04:00:00,56.2,57,0.0,0.02,0.0
2020-05-08 05:00:00,55.4,58,0.0,0.03,0.0
2020-05-08 06:00:00,54.5,58,0.0,0.03,0.0
2020-05-08 07:00:00,54.2,67,0.0,0.03,2.0
2020-05-08 08:00:00,51.2,67,0.0,0.07,104.0
2020-05-08 09:00:00,55.9,55,0.0,0.18,314.0
2020-05-08 10:00:00,61.1,39,0.0,0.34,532.0
2020-05-08 11:00:00,65.9,30,0.0,0.49,726.0
2020-05-08 12:00:00,70.3,26,0.0,0.6,877.0
2020-05-08 13:00:00,73.9,25,0.0,0.68,971.0
2020-05-08 14:00:00,76.7,23,0.0,0.71,996.0
2020-05-08 15:00:00,79.0,24,0.0,0.7,952.0
2020-05-08 16:00:00,80.2,28,0.0,0.66,861.0
2020-05-08 17:00:00,80.4,32,0.0,0.55,705.0
2020-05-08 18:00:00,79.4,35,0.0,0.4,451.0
2020-05-08 19:00:00,77.7,38,0.0,0.29,290.0
2020-05-08 20:00:00,75.5,52,0.0,0.16,79.0
2020-05-08 21:00:00,73.1,61,0.0,0.1,1.0
2020-05-08 22:00:00,71.3,68,0.0,0.06,0.0
2020-05-08 23:00:00,70.1,73,0.0,0.04,0.0
2020-05-09 00:00:00,69.3,79,0.0,0.03,0.0
2020-05-09 01:00:00,68.9,83,0.0,0.02,0.0
2020-05-09 02:00:00,68.6,82,0.0,0.02,0.0
2020-05-09 03:00:00,68.4,83,0.0,0.02,0.0
2020-05-09 04:00:00,68.3,82,0.1,0.02,0.0
2020-05-09 05:00:00,68.0,83,0.1,0.01,0.0
2020-05-09 06:00:00,67.6,81,0.0,0.02,0.0
2020-05-09 07:00:00,66.8,76,0.0,0.05,2.0
2020-05-09 08:00:00,68.4,65,0.0,0.1,79.0
2020-05-09 09:00:00,68.5,61,0.0,0.18,223.0
2020-05-09 10:00:00,69.5,53,0.0,0.29,428.0
2020-05-09 11:00:00,71.5,44,0.0,0.44,678.0
2020-05-09 12:00:00,74.0,38,0.0,0.55,827.0
2020-05-09 13:00:00,76.9,33,0.0,0.64,944.0
2020-05-09 14:00:00,79.6,30,0.0,0.7,997.0
2020-05-09 15:00:00,81.9,26,0.0,0.69,969.0
2020-05-09 16:00:00,83.3,22,0.0,0.63,865.0
2020-05-09 17:00:00,83.6,20,0.0,0.51,662.0
2020-05-09 18:00:00,82.4,20,0.0,0.33,361.0
2020-05-09 19:00:00,81.1,20,0.0,0.25,253.0
2020-05-09 20:00:00,77.8,28,0.0,0.12,97.0
2020-05-09 21:00:00,74.4,51,0.0,0.09,1.0
2020-05-09 22:00:00,71.9,66,0.0,0.04,0.0
2020-05-09 23:00:00,70.1,64,0.0,0.05,0.0
2020-05-10 00:00:00,68.5,67,0.0,0.04,0.0
2020-05-10 01:00:00,67.1,70,0.0,0.02,0.0
2020-05-10 02:00:00,65.9,71,0.0,0.02,0.0
2020-05-10 03:00:00,64.9,74,0.0,0.02,0.0
2020-05-10 04:00:00,64.2,72,0.0,0.02,0.0
2020-05-10 05:00:00,63.9,71,0.0,0.02,0.0
2020-05-10 06:00:00,63.5,72,0.1,0.02,0.0
2020-05-10 07:00:00,63.4,70,0.0,0.05,1.0
2020-05-10 08:00:00,63.8,64,0.0,0.07,34.0
2020-05-10 09:00:00,64.6,59,0.0,0.12,115.0
2020-05-10 10:00:00,66.0,58,0.0,0.18,211.0
2020-05-10 11:00:00,68.7,56,0.0,0.31,439.0
2020-05-10 12:00:00,71.6,54,0.0,0.39,556.0
2020-05-10 13:00:00,73.9,51,0.0,0.41,561.0
2020-05-10 14:00:00,77.1,44,0.0,0.56,791.0
2020-05-10 15:00:00,79.8,39,0.0,0.62,872.0
2020-05-10 16:00:00,81.7,34,0.0,0.58,797.0
2020-05-10 17:00:00,82.0,32,0.0,0.44,569.0
2020-05-10 18:00:00,81.6,32,0.0,0.3,336.0
2020-05-10 19:00:00,80.1,52,0.0,0.21,190.0
2020-05-10 20:00:00,76.2,59,0.0,0.07,55.0
2020-05-10 21:00:00,73.9,69,0.0,0.05,1.0
2020-05-10 22:00:00,72.2,71,0.0,0.02,0.0
2020-05-10 23:00:00,70.2,79,0.0,0.0,0.0
2020-05-11 00:00:00,68.2,81,0.0,0.0,0.0
2020-05-11 01:00:00,66.7,85,0.0,0.0,0.0
2020-05-11 02:00:00,65.1,90,0.0,0.0,0.0
2020-05-11 03:00:00,63.6,93,0.0,0.0,0.0
2020-05-11 04:00:00,62.2,94,0.0,0.0,0.0
2020-05-11 05:00:00,61.2,97,0.0,0.0,0.0
2020-05-11 06:00:00,60.3,98,0.0,0.0,0.0
2020-05-11 07:00:00,59.5,99,0.0,0.0,3.0
2020-05-11 08:00:00,60.4,90,0.0,0.04,102.0
2020-05-11 09:00:00,64.0,73,0.0,0.17,293.0
2020-05-11 10:00:00,68.3,47,0.0,0.36,521.0
2020-05-11 11:00:00,72.6,31,0.0,0.52,717.0
2020-05-11 12:00:00,76.5,24,0.0,0.65,874.0
2020-05-11 13:00:00,79.9,19,0.0,0.74,972.0
2020-05-11 14:00:00,82.7,18,0.0,0.78,1009.0
2020-05-11 15:00:00,84.7,18,0.0,0.77,973.0
2020-05-11 16:00:00,86.0,19,0.0,0.71,873.0
2020-05-11 17:00:00,86.2,20,0.0,0.61,716.0
2020-05-11 18:00:00,85.5,22,0.0,0.46,520.0
2020-05-11 19:00:00,83.9,24,0.0,0.31,301.0
2020-05-11 20:00:00,81.2,34,0.0,0.12,97.0
2020-05-11 21:00:00,77.8,32,0.0,0.14,2.0
2020-05-11 22:00:00,75.5,32,0.0,0.13,0.0
2020-05-11 23:00:00,73.3,33,0.0,0.12,0.0
2020-05-12 00:00:00,71.2,33,0.0,0.1,0.0
2020-05-12 01:00:00,69.4,34,0.0,0.1,0.0
2020-05-12 02:00:00,67.6,35,0.0,0.09,0.0
2020-05-12 03:00:00,65.9,37,0.0,0.08,0.0
2020-05-12 04:00:00,64.1,40,0.0,0.06,0.0
2020-05-12 05:00:00,62.4,42,0.0,0.06,0.0
2020-05-12 06:00:00,61.0,44,0.0,0.06,0.0
2020-05-12 07:00:00,59.9,47,0.0,0.06,3.0
2020-05-12 08:00:00,59.3,44,0.0,0.11,108.0
2020-05-12 09:00:00,62.0,37,0.0,0.22,317.0
2020-05-12 10:00:00,65.4,31,0.0,0.36,529.0
2020-05-12 11:00:00,69.1,26,0.0,0.48,695.0
2020-05-12 12:00:00,73.0,23,0.0,0.61,882.0
2020-05-12 13:00:00,76.8,22,0.0,0.69,978.0
2020-05-12 14:00:00,80.0,20,0.0,0.73,1007.0
2020-05-12 15:00:00,82.4,19,0.0,0.72,972.0
2020-05-12 16:00:00,83.9,19,0.0,0.66,872.0
2020-05-12 17:00:00,84.6,19,0.0,0.56,717.0
2020-05-12 18:00:00,84.2,20,0.0,0.42,521.0
2020-05-12 19:00:00,82.9,22,0.0,0.27,303.0
2020-05-12 20:00:00,81.4,27,0.0,0.16,99.0
2020-05-12 21:00:00,78.2,53,0.0,0.1,2.0
2020-05-12 22:00:00,75.3,59,0.0,0.07,0.0
2020-05-12 23:00:00,72.8,63,0.0,0.05,0.0
2020-05-13 00:00:00,70.6,68,0.0,0.04,0.0
2020-05-13 01:00:00,68.7,74,0.0,0.03,0.0
2020-05-13 02:00:00,67.2,81,0.0,0.01,0.0
2020-05-13 03:00:00,65.8,87,0.0,0.0,0.0
2020-05-13 04:00:00,64.8,92,0.0,0.0,0.0
2020-05-13 05:00:00,63.8,95,0.0,0.0,0.0
2020-05-13 06:00:00,63.1,96,0.0,0.0,0.0
2020-05-13 07:00:00,62.5,96,0.0,0.0,3.0
2020-05-13 08:00:00,61.3,89,0.0,0.05,107.0
2020-05-13 09:00:00,64.7,73,0.0,0.18,307.0
2020-05-13 10:00:00,68.9,59,0.0,0.35,517.0
2020-05-13 11:00:00,73.4,50,0.0,0.5,719.0
2020-05-13 12:00:00,77.5,44,0.0,0.61,840.0
2020-05-13 13:00:00,81.2,38,0.0,0.68,915.0
2020-05-13 14:00:00,84.2,33,0.0,0.71,913.0
2020-05-13 15:00:00,86.4,30,0.0,0.7,858.0
2020-05-13 16:00:00,87.4,28,0.0,0.62,717.0
2020-05-13 17:00:00,86.9,33,0.0,0.48,491.0
2020-05-13 18:00:00,86.4,32,0.0,0.47,466.0
2020-05-13 19:00:00,84.7,44,0.0,0.33,291.0
2020-05-13 20:00:00,81.4,52,0.0,0.16,93.0
2020-05-13 21:00:00,78.9,60,0.0,0.1,2.0
2020-05-13 22:00:00,76.7,70,0.0,0.07,0.0
2020-05-13 23:00:00,74.8,76,0.0,0.04,0.0
2020-05-14 00:00:00,73.2,79,0.0,0.03,0.0
2020-05-14 01:00:00,71.9,80,0.0,0.03,0.0
2020-05-14 02:00:00,70.7,80,0.0,0.02,0.0
2020-05-14 03:00:00,69.7,81,0.0,0.02,0.0
2020-05-14 04:00:00,68.7,83,0.0,0.01,0.0
2020-05-14 05:00:00,67.7,86,0.0,0.01,0.0
2020-05-14 06:00:00,66.7,89,0.0,0.0,0.0
2020-05-14 07:00:00,65.9,90,0.0,0.01,4.0
2020-05-14 08:00:00,65.9,81,0.0,0.07,108.0
2020-05-14 09:00:00,68.5,69,0.0,0.2,304.0
2020-05-14 10:00:00,71.7,55,0.0,0.36,485.0
2020-05-14 11:00:00,74.8,47,0.0,0.46,583.0
2020-05-14 12:00:00,77.7,42,0.0,0.54,665.0
2020-05-14 13:00:00,81.0,39,0.0,0.68,888.0
2020-05-14 14:00:00,83.4,37,0.0,0.69,882.0
2020-05-14 15:00:00,85.7,32,0.0,0.74,917.0
2020-05-14 16:00:00,86.8,32,0.0,0.66,774.0
2020-05-14 17:00:00,87.1,32,0.0,0.58,662.0
2020-05-14 18:00:00,86.5,40,0.0,0.47,497.0
2020-05-14 19:00:00,84.7,39,0.0,0.32,273.0
2020-05-14 20:00:00,80.9,49,0.0,0.17,96.0
2020-05-14 21:00:00,78.4,50,0.0,0.09,2.0
2020-05-14 22:00:00,76.1,55,0.0,0.08,0.0
2020-05-14 23:00:00,74.3,64,0.0,0.06,0.0
2020-05-15 00:00:00,72.7,70,0.0,0.04,0.0
2020-05-15 01:00:00,71.2,74,0.0,0.03,0.0
2020-05-15 02:00:00,69.9,80,0.0,0.02,0.0
2020-05-15 03:00:00,68.6,85,0.0,0.0,0.0
2020-05-15 04:00:00,67.4,89,0.0,0.0,0.0
2020-05-15 05:00:00,66.6,91,0.0,0.0,0.0
2020-05-15 06:00:00,65.9,94,0.0,0.0,0.0
2020-05-15 07:00:00,65.5,96,0.0,0.0,4.0
2020-05-15 08:00:00,65.5,86,0.0,0.06,104.0
2020-05-15 09:00:00,68.4,77,0.0,0.19,304.0
2020-05-15 10:00:00,72.0,62,0.0,0.35,504.0
2020-05-15 11:00:00,75.2,54,0.0,0.41,530.0
2020-05-15 12:00:00,78.4,48,0.0,0.5,634.0
2020-05-15 13:00:00,81.5,42,0.0,0.58,736.0
2020-05-15 14:00:00,84.2,37,0.0,0.66,830.0
2020-05-15 15:00:00,86.0,36,0.0,0.64,781.0
2020-05-15 16:00:00,87.1,35,0.0,0.58,693.0
2020-05-15 17:00:00,87.8,32,0.0,0.54,626.0
2020-05-15 18:00:00,87.2,34,0.0,0.4,374.0
2020-05-15 19:00:00,85.6,45,0.0,0.28,182.0
2020-05-15 20:00:00,83.5,55,0.0,0.15,84.0
2020-05-15 21:00:00,80.9,62,0.0,0.1,2.0
2020-05-15 22:00:00,78.8,67,0.0,0.07,0.0
2020-05-15 23:00:00,77.1,72,0.0,0.05,0.0
2020-05-16 00:00:00,75.6,75,0.0,0.03,0.0
2020-05-16 01:00:00,74.0,79,0.0,0.02,0.0
2020-05-16 02:00:00,72.6,84,0.0,0.01,0.0
2020-05-16 03:00:00,71.2,90,0.0,0.0,0.0
2020-05-16 04:00:00,70.2,93,0.0,0.0,0.0
2020-05-16 05:00:00,69.2,95,0.0,0.0,0.0
2020-05-16 06:00:00,68.5,96,0.0,0.0,0.0
2020-05-16 07:00:00,67.9,95,0.0,0.0,4.0
2020-05-16 08:00:00,68.5,87,0.0,0.06,104.0
2020-05-16 09:00:00,70.7,77,0.0,0.18,287.0
2020-05-16 10:00:00,74.0,65,0.0,0.34,477.0
2020-05-16 11:00:00,77.5,57,0.1,0.44,585.0
2020-05-16 12:00:00,80.3,54,0.5,0.54,717.0
2020-05-16 13:00:00,82.9,52,0.1,0.58,752.0
2020-05-16 14:00:00,85.2,49,0.0,0.6,756.0
2020-05-16 15:00:00,87.2,47,0.0,0.6,740.0
2020-05-16 16:00:00,87.6,54,0.5,0.46,547.0
2020-05-16 17:00:00,85.4,66,0.6,0.35,448.0
2020-05-16 18:00:00,83.6,64,0.6,0.29,359.0
2020-05-16 19:00:00,82.3,65,0.1,0.21,231.0
2020-05-16 20:00:00,82.9,63,0.0,0.12,68.0
2020-05-16 21:00:00,80.9,67,0.0,0.08,2.0
2020-05-16 22:00:00,79.2,73,0.0,0.05,0.0
2020-05-16 23:00:00,77.5,79,0.0,0.02,0.0
2020-05-17 00:00:00,76.1,85,0.0,0.0,0.0
2020-05-17 01:00:00,74.6,88,0.0,0.0,0.0
2020-05-17 02:00:00,73.4,91,0.0,0.0,0.0
2020-05-17 03:00:00,72.1,94,0.0,0.0,0.0
2020-05-17 04:00:00,71.2,95,0.0,0.0,0.0
2020-05-17 05:00:00,70.4,96,0.0,0.0,0.0
2020-05-17 06:00:00,69.7,96,0.0,0.0,0.0
2020-05-17 07:00:00,69.1,97,0.0,0.0,4.0
2020-05-17 08:00:00,69.7,89,0.0,0.06,105.0
2020-05-17 09:00:00,72.0,76,0.0,0.19,292.0
2020-05-17 10:00:00,75.1,66,0.0,0.32,451.0
2020-05-17 11:00:00,78.8,55,0.0,0.47,634.0
2020-05-17 12:00:00,82.9,47,0.0,0.58,777.0
2020-05-17 13:00:00,85.9,42,0.0,0.57,750.0
2020-05-17 14:00:00,89.0,38,0.0,0.65,844.0
2020-05-17 15:00:00,91.3,36,0.0,0.65,851.0
2020-05-17 16:00:00,93.2,35,0.0,0.6,799.0
2020-05-17 17:00:00,93.8,34,0.0,0.51,616.0
2020-05-17 18:00:00,92.8,37,0.0,0.38,364.0
2020-05-17 19:00:00,90.6,46,0.0,0.26,163.0
2020-05-17 20:00:00,87.7,43,0.0,0.1,75.0
2020-05-17 21:00:00,85.4,53,0.0,0.14,3.0
2020-05-17 22:00:00,82.9,62,0.0,0.05,0.0
2020-05-17 23:00:00,80.7,68,0.0,0.0,0.0
2020-05-18 00:00:00,78.7,73,0.0,0.0,0.0
2020-05-18 01:00:00,77.3,75,0.0,0.01,0.0
2020-05-18 02:00:00,75.8,80,0.0,0.01,0.0
2020-05-18 03:00:00,74.8,85,0.0,0.0,0.0
2020-05-18 04:00:00,73.8,89,0.0,0.0,0.0
2020-05-18 05:00:00,73.0,93,0.0,0.0,0.0
2020-05-18 06:00:00,72.5,96,0.0,0.0,0.0
2020-05-18 07:00:00,72.1,97,0.0,0.0,4.0
2020-05-18 08:00:00,73.3,89,0.0,0.05,74.0
2020-05-18 09:00:00,75.4,76,0.0,0.19,267.0
2020-05-18 10:00:00,77.9,64,0.1,0.32,409.0
2020-05-18 11:00:00,79.8,61,0.0,0.34,384.0
2020-05-18 12:00:00,79.3,76,0.5,0.2,229.0
2020-05-18 13:00:00,79.8,72,0.2,0.26,306.0
2020-05-18 14:00:00,81.0,66,0.5,0.37,465.0
2020-05-18 15:00:00,79.3,78,0.9,0.25,349.0
2020-05-18 16:00:00,81.2,60,0.0,0.52,716.0
2020-05-18 17:00:00,82.9,60,0.3,0.47,635.0
2020-05-18 18:00:00,81.1,75,0.3,0.21,267.0
2020-05-18 19:00:00,78.8,88,0.8,0.1,131.0
2020-05-18 20:00:00,80.1,74,0.1,0.09,35.0
2020-05-18 21:00:00,78.4,81,0.1,0.05,2.0
2020-05-18 22:00:00,76.7,86,0.3,0.02,0.0
2020-05-18 23:00:00,75.1,90,0.1,0.01,0.0
2020-05-19 00:00:00,73.9,93,0.0,0.0,0.0
2020-05-19 01:00:00,72.9,95,0.1,0.0,0.0
2020-05-19 02:00:00,72.3,94,0.2,0.0,0.0
2020-05-19 03:00:00,72.1,94,0.0,0.0,0.0
2020-05-19 04:00:00,71.8,95,0.0,0.0,0.0
2020-05-19 05:00:00,71.4,97,0.0,0.0,0.0
2020-05-19 06:00:00,71.1,97,0.0,0.0,0.0
2020-05-19 07:00:00,70.8,97,0.0,0.0,4.0
2020-05-19 08:00:00,71.6,86,0.0,0.07,96.0
2020-05-19 09:00:00,73.4,73,0.0,0.19,257.0
2020-05-19 10:00:00,75.8,61,0.0,0.32,425.0
2020-05-19 11:00:00,78.6,53,0.1,0.46,590.0
2020-05-19 12:00:00,80.6,52,0.4,0.5,639.0
2020-05-19 13:00:00,82.3,48,0.1,0.52,628.0
2020-05-19 14:00:00,84.1,45,0.0,0.54,632.0
2020-05-19 15:00:00,85.5,46,0.1,0.53,619.0
2020-05-19 16:00:00,86.1,44,0.0,0.5,553.0
2020-05-19 17:00:00,86.9,42,0.0,0.5,553.0
